ID,Name,Description,ColumnSpec
chassidiccurl,Chassidic curl,,
chat,chat,,
chatterer,chatterer,,
chattering,chattering,,
chatting,chatting,,
chauffeur,chauffeur,,
cheak,cheak,,
cheap,cheap,,
cheaper,cheaper,,
cheat,cheat,,
cheating,cheating,,
check,check,,
checker,checker,,
checking,checking,,
checkmate,checkmate,,
cheeck,cheeck,,
cheek,cheek,,
cheekbone,cheekbone,,
cheekface,cheek; face,,
cheeks,cheeks,,
cheeksjaw,cheeks/jaw,,
cheer,cheer,,
cheerful,cheerful,,
cheerfulness,cheerfulness,,
cheers,Cheersǃ,,
cheese,cheese,,
cheetah,Cheetah | cheetah,,
chef,chef,,
chemistry,chemistry,,
cheque,cheque,,
cherry,cherry,,
chess,chess,,
chest,chest,,
chesthair,chest hair,,
chestnut,chestnut,,
chestnuthorse,chestnut horse,,
chew,chew,,
chewed,chewed,,
chewing,chewing,,
chewinggun,chewing gun,,
chewingofbuyo,chewing of buyo,,
chewingstick,chewing stick,,
chewingsticks,chewing sticks,,
chewingsubstance,chewing substance,,
chewingtobacco,chewing tobacco,,
chewpepper,chew pepper,,
chewy,chewy,,
chicha,chicha,,
chick,chick,,
chickadee,chickadee,,
chickasawmansname,(Chickasaw man's name),,
chicken,chicken,,
chickenbasket,chicken basket,,
chickencock,chicken (cock),,
chickenmanure,chicken manure,,
chickennest,chicken nest,,
chickenorturkey,chicken or turkey,,
chickens,chickens,,
chickenspassive,chickens (passive),,
chickenthathasntlaideggsyet,chicken that hasn't laid eggs yet,,
chickenwithmanycolors,chicken with many colors,,
chickinvetch,chickin vetch,,
chief,chief,,
chiefbossrich,"chief, boss, rich",,
chiefchef,"chief, chef",,
chiefking,"chief, king",,
chiefprestofthetidiary,chief prest of the Ti diary,,
chiefsresidence,chief’s residence,,
chiefsspokesman,chief's spokesman,,
chieftancy,chieftancy,,
child,child,,
childgen,child (gen.),,
childhood,childhood,,
childofsomeone,child of someone,,
children,children,,
childrengen,children (gen.),,
childrengetupandgoinsidetheresawhirlwindcoming,"Children, get up and go inside; there's a whirlwind coming.",,
childrennom,children (nom.),,
childrenofonefamily,children (of one family),,
childrensstories,children's stories,,
childsbath,child's bath,,
childsnurse,child's nurse,,
childsskipgame,child’s skip game,,
chile,Chile | chile,,
chiled,chiled,,
chilestone,chile stone,,
chilestone2s,chile stone + 2s,,
chili,chili,,
chill,chill,,
chilling,chilling,,
chillipepper,chilli pepper,,
chilly,chilly,,
chime,chime,,
chimpanzee,chimpanzee,,
chimpanzees,chimpanzees,,
chin,chin,,
china,China,,
chinese,Chinese,,
chinesehamburger,Chinese hamburger,,
chineselettuce,Chinese lettuce,,
chinesenoodles,Chinese noodles,,
chinesewholiveintaiwan,Chinese who live in Taiwan,,
chippeelremoveseedsfromapod,"chip, peel, remove seeds from a pod",,
chipslice,chip (slice),,
chirp,chirp,,
chisel,chisel,,
chocolate,chocolate,,
chocolate2s,chocolate + 2s,,
chocolatedrink,chocolate drink,,
choir,choir,,
choisurname,Choi (surname),,
choke,choke,,
chokecherry,chokecherry,,
choking,choking,,
cholelearnedwastaughtbysomeone,Chole (learned) was taught by someone.,,
cholentkindoffood,cholent (kind of food),,
cholera,cholera,,
choose,choose,,
chop,chop,,
chopped,chopped,,
choppingboard,chopping board,,
chopstick,chopstick,,
chopsticks,chopsticks,,
chopup,chop up,,
chopwithaxe,chop with axe,,
chorus,chorus,,
choyasbodyismuddyfromworkingplastering,Choya's body is muddy from working plastering.,,
christ,Christ,,
christian,Christian,,
christmas,Christmas,,
chrome,chrome,,
chronology,chronology,,
chrysanthemum,chrysanthemum,,
chubby,chubby,,
chunkslice,"chunk, slice",,
church,church,,
churchthebuildingsundaychurchserviceandmeeting,"church, the building, Sunday, church service and meeting",,
churncausetofall,"churnǃ, cause to fallǃ",,
churningstick,churning stick,,
churningvessel,churning vessel,,
chute,chute,,
cicada,cicada,,
cicatricecarving,"cicatrice, carving",,
cigar,cigar,,
cigarette,cigarette,,
cigarettepiece,cigarette piece,,
cigarettes,cigarettes,,
cinnamon,cinnamon,,
circle,circle,,
circleformation,circle formation,,
circles,circles,,
circular,circular,,
circulate,circulate,,
circumcision,circumcision,,
circus,circus,,
citizen,citizen,,
city,city,,
citytown,"city, town",,
citywalls,city walls,,
civetcat,Civet cat | civet cat,,
civildefense,civil defense,,
claim,claim,,
claiming,claiming,,
clamor,clamor,,
clan,clan,,
clanname,clan name,,
clantribe,"clan, tribe",,
clap,clap,,
claphands,clap hands,,
clapsticks,clapsticks,,
clarity,clarity,,
clarkgable,Clark Gable,,
claspknife,clasp knife,,
class,class,,
classifier,(classifier),,
classifierforsmallroundthings,classifier for small round things,,
clatter,clatter,,
claw,claw,,
claws,claws,,
clay,clay,,
claypitcher,clay pitcher,,
claypl,clay (pl.),,
claypot,clay pot,,
clayurn,clay urn,,
claywhite,clay (white),,
clean,clean,,
cleancleanse,clean/cleanse,,
cleanedout,cleaned out,,
cleanliness,cleanliness,,
cleanlywashed,cleanly washed,,
cleanpure,"clean, pure",,
cleansed,cleansed,,
clear,clear,,
clearbright,"clear, bright",,
clearclean,"clear, clean",,
clearedofunderbrush,cleared of underbrush,,
clearground,clear ground,,
clearing,clearing,,
clearingaway,clearing away,,
clearinginthewoods,clearing (in the woods),,
clearingopenspace,"clearing, open space",,
clearland,clear landǃ,,
clearofferase,"clear off, erase",,
clearofwater,clear (of water),,
clearsky,clear (sky),,
clearvisible,"clear, visible",,
cleaver,cleaver,,
cleavesplit,"cleave, split",,
clerk,clerk,,
clever,clever,,
cleverness,cleverness,,
clevver,clevver,,
clfforfruit,clf. for fruit,,
click,click,,
clickegofabone,click e.g. of a bone,,
clickingsoundproducedbythekneejointsofanelandwhenwalkingorrunning,clicking sound produced by the knee joints of an eland when walking or running,,
clickinisolation,(click in isolation),,
clickn,click (n.),,
client,client,,
cliff,cliff,,
cliffbank,"cliff, bank",,
cliffline,cliff line,,
climate,climate,,
climb,climb,,
climbing,climbing,,
climbup,climb up,,
cliptrim,"clip, trim",,
clitoris,clitoris,,
cloak,cloak,,
clock,clock,,
clockorwatch,clock or watch,,
close,close | closeǃ,,
closeadj,close (adj.),,
closeaneye,close an eye,,
closeby,close by,,
closed,closed,,
closefriend,close friend,,
closemouth,close mouth,,
closeness,closeness,,
closerelated,"close, related",,
closeshut,"close, shut",,
closet,closet,,
closetheeyes,close the eyes,,
closeto,close to,,
closetogether,close together,,
closing,closing,,
closingeyesforamoment,closing eyes for a moment,,
cloth,cloth,,
clothes,clothes,,
clothesdressed,clothes; dressed,,
clothfromsam,cloth (from 'sam'),,
clothgivenatfuneral,cloth given at funeral,,
clothing,clothing,,
clothmerchandise,cloth merchandise,,
clothragstatters,"cloth, rags, tatters",,
clothtiedaroundshoulder,cloth tied around shoulder,,
clothtowipewith,cloth to wipe with,,
cloud,cloud,,
cloudingover,clouding over,,
clouds,clouds,,
cloudy,cloudy,,
cloudyasaliquid,cloudy (as a liquid),,
clove,clove,,
clown,clown,,
clowning,clowning,,
club,club,,
clubstick,"club, stick",,
clue,clue,,
clump,clump,,
clumsy,clumsy,,
clustertogether,cluster together,,
clutchholdof,clutch hold of,,
cmelthorntree,cɑmelthorn tree,,
coach,coach,,
coagulantagentputinfreshmilk,coagulant agent put in fresh milk,,
coagulatedblood,coagulated blood,,
coal,coal,,
coalgas,coal gas,,
coalscharcoal,"coals, charcoal",,
coaltar,coal tar,,
coarse,coarse,,
coast,coast,,
coastline,coastline,,
coat,coat,,
coatfur,"coat, fur",,
coatlargeshirt,coat (large shirt),,
coatofarms,coat-of-arms,,
coatofmail,coat of mail,,
coats,coats,,
coax,coax,,
cobra,cobra,,
coca,coca,,
cocciniasesilifolia,Coccinia sesilifolia,,
cock,cock,,
cockatoo,cockatoo,,
cockfight,cockfight,,
cockle,cockle,,
cockroach,cockroach,,
cockyapple,cocky apple,,
coco,coco,,
cocoa,cocoa,,
cocoabean,cocoa bean,,
coconut,coconut,,
coconutfruit,coconut fruit,,
coconutgrater,coconut grater,,
coconutoil,coconut oil,,
coconutpalm,coconut palm,,
coconutscraper,coconut scraper,,
coconuttree,coconut tree,,
cocoon,cocoon,,
cocoyam,coco yam,,
cod,cod,,
coeval,coeval,,
coffee,coffee,,
coffeeblackwater,coffee (black water),,
coffeeenhancer,coffee enhancer,,
coffin,coffin,,
coil,coil,,
coin,coin,,
coincidence,coincidence,,
coition,coition,,
coke,Coke,,
coke7upetc,"Coke, 7-Up, etc.",,
cola,cola,,
cola2s,cola + 2s,,
cold,cold,,
coldadjective,cold (adjective),,
coldcatarrh,cold (catarrh),,
coldcool,"cold, cool",,
coldfeeling,cold feeling,,
coldn,cold (n.),,
coldness,coldness,,
coldweather,cold (weather) | cold weather,,
collapsing,collapsing,,
collar,collar,,
collarbone,collar bone,,
collaredpeccarysmallwildpig,collared peccary (small wild pig),,
collect,collect,,
collectcompletely,collect completely,,
collection,collection,,
collector,collector,,
collide,collide,,
collision,collision,,
colobus,colobus,,
colon,colon,,
colonial,colonial,,
color,color,,
colorful,colorful,,
colortinthue,"color, tint, hue",,
colostrum,colostrum,,
colour,colour,,
colt,colt,,
coltorfillyfoal,colt or filly (foal),,
column,column,,
comanchelanguage,Comanche (language),,
comancheperson,Comanche (person),,
comb,comb,,
combatverb,combat (verb),,
combretumspecies,Combretum species,,
come,come | come! | comeǃ,,
comeandcutmyhair,come and cut my hair,,
comeandeat,come and eat,,
comeapart,come apart,,
comeapproach,"come, approach",,
comeback,come back,,
comebring,come; bring,,
comecloser,come closerǃ,,
comefrom,come from,,
comefromto,come from/to,,
comehere,Come (here)! | come here,,
comeheresg,come here! (sg),,
comeimp,comeǃ (imp.),,
comein,come in,,
comeon,come  on! | come on,,
comeout,come out | come outǃ,,
comes,comes,,
comet,comet,,
cometoanobstacle,come to an obstacle,,
cometoasuddenhalt,come to a sudden halt,,
cometodoonething,come to do one thing,,
cometoend,come to end,,
cometogether,come together,,
cometowards,come towards,,
comeupfromunderwater,come up (from under water),,
comeuponunexpectedly,come upon unexpectedly,,
comewith,come with,,
comewithme,Come with me.,,
comfort,comfort,,
comfortable,comfortable,,
comical,comical,,
comiccharacter,comic character,,
coming,coming,,
comma,comma,,
command,command,,
commander,commander,,
commandforadogattack,command for a dog (attack!),,
commencement,commencement,,
commerce,commerce,,
committee,committee,,
common,common,,
commonbulbul,common bulbul,,
commoncold,common cold,,
commonflyspeciesofplant,"common fly, species of plant",,
community,community,,
companionman,"companion, man",,
companions,companions,,
companionship,companionship,,
company,company,,
compare,compare,,
comparison,comparison,,
compassion,compassion,,
compatriot,compatriot,,
competition,competition,,
complain,complain,,
complaint,complaint,,
complete,complete,,
completed,completed,,
completefemplnom,complete (fem. pl. nom.),,
completely,completely,,
completemascsggen,complete (masc. sg. gen.),,
completemascsgnom,complete (masc. sg. nom.),,
completeness,completeness,,
complexion,complexion,,
compliment,compliment,,
comply,comply,,
compound,compound,,
compoundhome,"compound, home",,
compoundofawomanwithoutahusband,compound of a woman without a husband,,
comprehensive,comprehensive,,
comrade,comrade,,
conceal,conceal,,
concealoneself,conceal oneself,,
conceited,conceited,,
concelillegible,concel (illegible),,
conceloneself,conceɑl oneself,,
concentrationcamp,concentration camp,,
concern,concern,,
concerning,concerning,,
conchshell,conch shell,,
conclude,conclude,,
conclusion,conclusion,,
concourse,concourse,,
concrete,concrete,,
concubine,concubine,,
condiment,condiment,,
condition,condition,,
conditionnow,"condition, now",,
condolencevisit,condolence visit,,
cone,cone,,
conference,conference,,
conferencelecture,"conference, lecture",,
confidence,confidence,,
configuration,configuration,,
confine,confine,,
confirmation,confirmation,,
confuse,confuse,,
confused,confused,,
confusing,confusing,,
confusion,confusion,,
congo,congo,,
congratulate,congratulate,,
congregation,congregation,,
conical,conical,,
connect,connect,,
connected,connected,,
connection,connection,,
conquered,conquered,,
conquerer,conquerer,,
conscience,conscience,,
consciousness,consciousness,,
consequence,consequence,,
consider,consider,,
considerate,considerate,,
conspire,conspire,,
constance,Constance,,
constant,constant,,
constantly,constantly,,
constipation,constipation,,
constructionworker,construction worker,,
consul,consul,,
consultthem,consult them,,
contagious,contagious,,
container,container,,
containerdish,"container, dish",,
containerforwater,container for water,,
containerholderlairorburrowinalforhyenahoneybadgerantbearandpangolin,"container, holder, lair or burrow (inal.) for hyena, honey badger, antbear, and pangolin",,
contempt,contempt,,
content,content,,
contentment,contentment,,
continent,continent,,
continuation,continuation,,
continue,continue,,
continuouscrying,continuous crying,,
continuously,continuously,,
continuousspeech,(continuous speech),,
continuousspeechnogloss,(continuous speech; no gloss),,
contpasttenseofburn,cont. past tense of burn,,
contract,contract,,
contribute,contribute,,
contribution,contribution,,
contrivedsmile,contrived smile,,
control,control,,
convergenceofstreams,convergence of streams,,
conversation,conversation,,
conversetellinform,"converse, tell, inform",,
convert,convert,,
convex,convex,,
convictionpreconception,"conviction, preconception",,
convinced,convinced,,
convoy,convoy,,
coo,coo,,
cook,cook,,
cooked,cooked,,
cookeddone,"cooked, done",,
cookedmaize,cooked maize,,
cookedrice,cooked rice,,
cookedricetocook,cooked rice; to cook,,
cookedripe,"cooked, ripe",,
cookingoil,cooking oil,,
cookingpot,cooking pot,,
cookingutensilsthreeleggedpots,"cooking utensils, three legged pots",,
cookingutensilthreeleggedpot,"cooking utensil, three legged pot",,
cookinwater,cook in water,,
cooktooquickly,cook too quickly,,
cookvtr,cook (v. tr.),,
cookwell,cook well,,
cool,cool,,
cooler,cooler,,
coolern,cooler (n.),,
coolfresh,"cool, fresh",,
coolibah,coolibah,,
coolie,coolie,,
coolness,coolness,,
coolplace,cool place,,
cooly,cooly,,
coordinatingconjunction,(coordinating conjunction),,
copious,copious,,
copper,copper,,
coppercopperbeadsorbraceletpossesionswealth,"copper, copper beads or bracelet; possesions, wealth",,
coppersmith,coppersmith,,
coppervessel,copper vessel,,
copra,copra,,
copybook,copy book,,
coquetry,coquetry,,
coraciasgarrulustypeofbird,coracias garrulus (type of bird),,
coral,coral,,
corallocarpusspecies,Corallocarpus species,,
cord,cord,,
cordonbleu,cordon-bleu,,
core,core,,
coreoftree,core of tree,,
cores,cores,,
cork,cork,,
cormorant,cormorant,,
cormorantsnecksarelong,Cormorants necks are long. | Cormorants' necks are long.,,
corn,corn,,
cornbread,cornbread,,
corndrink,corn drink,,
cornedbeef,corned beef,,
corner,corner,,
corneranelevatedmound,corner (an elevated mound),,
cornerhole,"corner, hole",,
cornerlocs,corner -- loc.s.,,
cornerofkitchenforpots,corner of kitchen for pots,,
cornerofsariarchaic,corner of sari (archaic),,
cornerofsariorthong,corner of sari or thong,,
corners,corners,,
cornfield,corn(field),,
cornflourdrink,cornflour drink,,
cornhusk,corn husk,,
cornmaize,"corn, maize",,
cornsack,corn sack,,
cornsilk,cornsilk,,
corporal,corporal,,
corps,corps,,
corpse,corpse,,
correct,correct,,
corrected,corrected,,
correctgood,"correct, good",,
correctly,correctly,,
correctright,"correct, right",,
correcttruth,"correct, truth",,
corrupted,corrupted,,
corsette,corsette,,
cost,cost,,
cot,cot,,
cottage,cottage,,
cotton,cotton,,
cottonblossom,cotton blossom,,
cottoncloth,cotton cloth,,
cottontail,cotton tail,,
cottonthread,cotton thread,,
cottontree,cotton tree,,
cottonwood,cottonwood,,
cottonwoodtree,cottonwood tree,,
cottonwool,cotton wool,,
couch,couch,,
couchgrass,couch-grass,,
cougar,cougar,,
cough,cough,,
coughupandexpectorate,cough up and expectorate,,
coughupfromthroat,cough up from throat,,
coughverb,cough (verb),,
couldlie,could lie,,
coulds,coulds,,
couldvebeenpasttense,could've been (past tense),,
council,council,,
counsel,counsel,,
count,count | count! | countǃ,,
counterfeit,counterfeit,,
counting,counting,,
country,country,,
countryland,"country, land",,
countrynation,"country, nation",,
countrystate,"country, state",,
countwith,count with,,
county,county,,
coup,coup,,
couple,couple,,
couplefew,couple / few | couple/ few,,
coupletverse,"couplet, verse",,
courage,courage,,
courageous,courageous,,
course,course,,
court,court,,
courtcase,court case,,
courteous,courteous,,
courtship,courtship,,
courtyard,courtyard,,
cousin,cousin,,
cove,cove,,
covenant,covenant,,
cover,cover | coverǃ,,
covered,covered,,
coveredturnedover,"covered, turned over",,
coverfillupahole,cover; fill up a hole,,
coverhide,"cover, hide",,
coveringprotectivelayer,"covering, protective layer",,
coverlet,coverlet,,
coverlid,"cover, lid",,
covermadeofsoftmaterial,cover made of soft material,,
covermask,"cover, mask",,
coverthehead,cover the head,,
coverthewaterpot,Cover the water pot.,,
coverwithpaint,cover with paint,,
cow,cow,,
coward,coward,,
cowboy,cowboy,,
cowcattle,cow/cattle,,
cowrieshell,cowrie shell,,
cows,cows,,
cowwithwhiteforehead,cow with white forehead,,
coyote,coyote,,
coyotebaby,"coyote, baby",,
coyotetheslyone,"coyote, the sly one",,
crab,crab,,
crabapple,crabapple,,
crabspecies,crab species,,
crack,crack,,
cracked,cracked,,
crackinacontainer,crack in a container,,
crackingofatree,cracking of a tree,,
cracknuts,crack (nuts),,
crackopen,crack open,,
cracks,cracks,,
cradle,cradle,,
cradleboard,cradle-board | cradleboard,,
craft,craft,,
crag,crag,,
crane,crane,,
crank,crank,,
crap,crap,,
crave,crave,,
craving,craving,,
craw,craw,,
crawfish,crawfish,,
crawl,crawl,,
crawled,crawled,,
crawlinginsects,crawling insects,,
crayfish,crayfish,,
crazy,crazy,,
crazyacc,crazy (acc.),,
crazyemphatic,crazy (emphatic),,
crazymascadj,crazy (masc. adj.),,
crazymat,crazy mat,,
crazypersoncoll,crazy person (coll.),,
cream,cream,,
create,create,,
creationdreaming,"creation, dreaming",,
creator,creator,,
creaturethatlivesinandoutofwaterpl,creature that lives in and out of water (pl.),,
creaturethatlivesinandoutofwaterplu,creature that lives in and out of water (plu.),,
creaturethatlivesinandoutofwatersg,creature that lives in and out of water (sg.),,
credit,credit,,
creek,creek,,
creepclimb,"creep, climb",,
creeperspecies,creeper species,,
cremery,cremery,,
crest,crest,,
crestedfowl,crested fowl,,
crestedpigeon,crested pigeon,,
crestofbird,crest of bird,,
crevice,crevice,,
creviceinwall,crevice in wall,,
crew,crew,,
cricket,cricket,,
